obsnme,obsval,weight,obgnme
stemp_0.04_40,260.72479166666665,0.000195160031225605,temp
stemp_0.04_41,261.4470138888889,0.000195160031225605,temp
stemp_0.04_42,261.6848611111111,0.000195160031225605,temp
stemp_0.04_43,261.0959027777778,0.000195160031225605,temp
stemp_0.04_44,260.2286111111111,0.000195160031225605,temp
stemp_0.04_45,259.70930555555555,0.000195160031225605,temp
stemp_0.04_46,259.4660416666666,0.000195160031225605,temp
stemp_0.04_47,259.77368055555553,0.000195160031225605,temp
stemp_0.04_48,259.13180555555556,0.000195160031225605,temp
stemp_0.04_49,257.7106944444444,0.000195160031225605,temp
stemp_0.04_50,258.44541666666663,0.000195160031225605,temp
stemp_0.04_51,260.2622222222222,0.000195160031225605,temp
stemp_0.04_52,260.32951388888887,0.000195160031225605,temp
stemp_0.04_53,259.25118055555555,0.000195160031225605,temp
stemp_0.04_54,258.83090277777774,0.000195160031225605,temp
stemp_0.04_55,259.5170833333333,0.000195160031225605,temp
stemp_0.04_56,260.74291666666664,0.000195160031225605,temp
stemp_0.04_57,261.92822916666665,0.000195160031225605,temp
stemp_0.04_58,262.96122916666667,0.000195160031225605,temp
stemp_0.04_59,263.9251944444444,0.000195160031225605,temp
stemp_0.04_60,263.8184861111111,0.000195160031225605,temp
stemp_0.04_61,263.7587222222222,0.000195160031225605,temp
stemp_0.04_62,264.8082847222222,0.000195160031225605,temp
stemp_0.04_63,264.1015972222222,0.000195160031225605,temp
stemp_0.04_64,264.3032083333333,0.000195160031225605,temp
stemp_0.04_65,265.590625,0.000195160031225605,temp
stemp_0.04_66,265.92200694444443,0.000195160031225605,temp
stemp_0.04_67,265.5900972222222,0.000195160031225605,temp
stemp_0.04_68,264.028625,0.000195160031225605,temp
stemp_0.04_69,263.0360833333333,0.000195160031225605,temp
stemp_0.04_70,264.56149999999997,0.000195160031225605,temp
stemp_0.04_71,265.34905555555554,0.000195160031225605,temp
stemp_0.04_72,264.9163958333333,0.000195160031225605,temp
stemp_0.04_73,266.0400625,0.000195160031225605,temp
stemp_0.04_74,266.6398125,0.000195160031225605,temp
stemp_0.04_75,267.26213194444443,0.000195160031225605,temp
stemp_0.04_76,266.61323611111106,0.000195160031225605,temp
stemp_0.04_77,265.6242986111111,0.000195160031225605,temp
stemp_0.04_78,266.2134722222222,0.000195160031225605,temp
stemp_0.04_79,266.3919305555555,0.000195160031225605,temp
stemp_0.04_80,266.622125,0.000195160031225605,temp
stemp_0.04_81,266.3258819444444,0.000195160031225605,temp
stemp_0.04_82,265.8073333333333,0.000195160031225605,temp
stemp_0.04_83,265.1074513888889,0.000195160031225605,temp
stemp_0.04_84,264.6347916666666,0.000195160031225605,temp
stemp_0.04_85,264.49916666666667,0.000195160031225605,temp
stemp_0.04_86,264.8343263888889,0.000195160031225605,temp
stemp_0.04_87,265.5734513888889,0.000195160031225605,temp
stemp_0.04_88,265.7524583333333,0.000195160031225605,temp
stemp_0.04_89,265.8739722222222,0.000195160031225605,temp
stemp_0.04_90,266.0267222222222,0.000195160031225605,temp
stemp_0.04_91,266.1017777777778,0.000195160031225605,temp
stemp_0.04_92,267.38769444444443,0.000195160031225605,temp
stemp_0.04_93,269.0520902777778,0.000195160031225605,temp
stemp_0.04_94,270.1007916666666,0.000195160031225605,temp
stemp_0.04_95,269.9814722222222,0.000195160031225605,temp
stemp_0.04_96,269.8498819444444,0.000195160031225605,temp
stemp_0.04_97,269.35277777777776,0.000195160031225605,temp
stemp_0.04_98,268.4995486111111,0.000195160031225605,temp
stemp_0.04_99,269.03419444444444,0.000195160031225605,temp
stemp_0.04_100,270.13979166666667,0.000195160031225605,temp
stemp_0.04_101,269.46141666666665,0.000195160031225605,temp
stemp_0.04_102,269.0045972222222,0.000195160031225605,temp
stemp_0.04_103,270.0125972222222,0.000195160031225605,temp
stemp_0.04_104,271.0169375,0.000195160031225605,temp
stemp_0.04_105,270.8027569444444,0.000195160031225605,temp
stemp_0.04_106,270.10591666666664,0.000195160031225605,temp
stemp_0.04_107,268.73847916666665,0.000195160031225605,temp
stemp_0.04_108,268.14354166666664,0.000195160031225605,temp
stemp_0.04_109,268.3832361111111,0.000195160031225605,temp
stemp_0.04_110,268.81635416666666,0.000195160031225605,temp
stemp_0.04_111,268.871875,0.000195160031225605,temp
stemp_0.04_112,269.14620833333333,0.000195160031225605,temp
stemp_0.04_113,268.8423472222222,0.000195160031225605,temp
stemp_0.04_114,268.81235416666664,0.000195160031225605,temp
stemp_0.04_115,269.0973888888889,0.000195160031225605,temp
stemp_0.04_116,268.9288888888889,0.000195160031225605,temp
stemp_0.04_117,268.81297916666665,0.000195160031225605,temp
stemp_0.04_118,269.1563263888889,0.000195160031225605,temp
stemp_0.04_119,269.6101597222222,0.000195160031225605,temp
stemp_0.04_120,270.41835416666663,0.000195160031225605,temp
stemp_0.04_121,271.0252013888889,0.000195160031225605,temp
stemp_0.04_122,270.2244166666666,0.000195160031225605,temp
stemp_0.04_123,270.64329166666664,0.000195160031225605,temp
stemp_0.04_124,271.2966944444444,0.000195160031225605,temp
stemp_0.04_125,271.6958125,0.000195160031225605,temp
stemp_0.04_126,272.06667361111107,0.000195160031225605,temp
stemp_0.04_127,272.15693749999997,0.000195160031225605,temp
stemp_0.04_128,272.29957638888885,0.000195160031225605,temp
stemp_0.04_129,272.54809027777776,0.000195160031225605,temp
stemp_0.04_130,272.8847569444444,0.000195160031225605,temp
stemp_0.04_131,273.25166666666667,0.000195160031225605,temp
stemp_0.04_132,273.20872916666667,0.000195160031225605,temp
stemp_0.04_133,272.71354166666663,0.000195160031225605,temp
stemp_0.04_134,272.68646527777776,0.000195160031225605,temp
stemp_0.04_135,272.6782430555555,0.000195160031225605,temp
stemp_0.04_136,272.70118055555554,0.000195160031225605,temp
stemp_0.04_137,273.1088819444444,0.000195160031225605,temp
stemp_0.04_138,272.9640416666666,0.000195160031225605,temp
stemp_0.04_139,273.43661111111106,0.000195160031225605,temp
stemp_0.04_140,272.71535416666666,0.000195160031225605,temp
stemp_0.04_141,272.7095069444444,0.000195160031225605,temp
stemp_0.04_142,272.7060486111111,0.000195160031225605,temp
stemp_0.04_143,272.6921875,0.000195160031225605,temp
stemp_0.04_144,272.6904722222222,0.000195160031225605,temp
stemp_0.04_145,272.7073125,0.000195160031225605,temp
stemp_0.04_146,272.69245138888886,0.000195160031225605,temp
stemp_0.04_147,272.69902777777776,0.000195160031225605,temp
stemp_0.04_148,272.71789583333333,0.000195160031225605,temp
stemp_0.04_149,272.7316736111111,0.000195160031225605,temp
stemp_0.04_150,272.7305416666666,0.000195160031225605,temp
stemp_0.04_151,272.7302708333333,0.000195160031225605,temp
stemp_0.04_152,272.7278958333333,0.000195160031225605,temp
stemp_0.04_153,272.7269097222222,0.000195160031225605,temp
stemp_0.04_154,272.72686805555554,0.000195160031225605,temp
stemp_0.04_155,272.7254097222222,0.000195160031225605,temp
stemp_0.04_156,272.9791388888889,0.000195160031225605,temp
stemp_0.04_157,272.9630486111111,0.000195160031225605,temp
stemp_0.04_158,274.0919930555555,0.000195160031225605,temp
stemp_0.04_159,274.29996527777774,0.000195160031225605,temp
stemp_0.04_160,275.25225,0.000195160031225605,temp
stemp_0.04_161,274.59416666666664,0.000195160031225605,temp
stemp_0.04_162,273.43424999999996,0.000195160031225605,temp
stemp_0.04_163,275.63558333333333,0.000195160031225605,temp
stemp_0.04_164,276.1764166666666,0.000195160031225605,temp
stemp_0.04_165,275.5304583333333,0.000195160031225605,temp
stemp_0.04_166,275.1604861111111,0.000195160031225605,temp
stemp_0.04_167,276.8637222222222,0.000195160031225605,temp
stemp_0.04_168,277.39254166666666,0.000195160031225605,temp
stemp_0.04_169,277.2808472222222,0.000195160031225605,temp
stemp_0.04_170,277.9391458333333,0.000195160031225605,temp
stemp_0.04_171,278.4953194444444,0.000195160031225605,temp
stemp_0.04_172,278.96071527777775,0.000195160031225605,temp
stemp_0.04_173,277.5832361111111,0.000195160031225605,temp
stemp_0.04_174,277.11052777777775,0.000195160031225605,temp
stemp_0.04_175,277.3246458333333,0.000195160031225605,temp
stemp_0.04_176,276.60091666666665,0.000195160031225605,temp
stemp_0.04_177,277.98810416666663,0.000195160031225605,temp
stemp_0.04_178,278.19713194444444,0.000195160031225605,temp
stemp_0.04_179,278.2377222222222,0.000195160031225605,temp
stemp_0.04_180,278.2324861111111,0.000195160031225605,temp
stemp_0.04_181,277.75499305555553,0.000195160031225605,temp
stemp_0.04_182,277.87185416666665,0.000195160031225605,temp
stemp_0.04_183,276.9988472222222,0.000195160031225605,temp
stemp_0.04_184,278.9223333333333,0.000195160031225605,temp
stemp_0.04_185,280.90221527777777,0.000195160031225605,temp
stemp_0.04_186,282.195875,0.000195160031225605,temp
stemp_0.04_187,282.29210416666666,0.000195160031225605,temp
stemp_0.04_188,282.9179027777777,0.000195160031225605,temp
stemp_0.04_189,281.81235416666664,0.000195160031225605,temp
stemp_0.04_190,281.3352986111111,0.000195160031225605,temp
stemp_0.04_191,280.5290694444444,0.000195160031225605,temp
stemp_0.04_192,278.653375,0.000195160031225605,temp
stemp_0.04_193,279.6881805555555,0.000195160031225605,temp
stemp_0.04_194,279.85516666666666,0.000195160031225605,temp
stemp_0.04_195,279.31924305555555,0.000195160031225605,temp
stemp_0.04_196,279.7511666666666,0.000195160031225605,temp
stemp_0.04_197,280.62190277777773,0.000195160031225605,temp
stemp_0.04_198,279.55774305555553,0.000195160031225605,temp
stemp_0.04_199,279.86007638888884,0.000195160031225605,temp
stemp_0.04_200,281.68474999999995,0.000195160031225605,temp
stemp_0.04_201,282.22420138888884,0.000195160031225605,temp
stemp_0.04_202,280.2225555555555,0.000195160031225605,temp
stemp_0.04_203,282.0579305555555,0.000195160031225605,temp
stemp_0.04_204,279.72372916666666,0.000195160031225605,temp
stemp_0.04_205,280.5486597222222,0.000195160031225605,temp
stemp_0.04_206,281.2652847222222,0.000195160031225605,temp
stemp_0.04_207,280.8959791666666,0.000195160031225605,temp
stemp_0.04_208,280.74780555555554,0.000195160031225605,temp
stemp_0.04_209,280.3302361111111,0.000195160031225605,temp
stemp_0.04_210,281.43213888888886,0.000195160031225605,temp
stemp_0.04_211,282.9992083333333,0.000195160031225605,temp
stemp_0.04_212,283.4542847222222,0.000195160031225605,temp
stemp_0.04_213,283.57990277777776,0.000195160031225605,temp
stemp_0.04_214,282.3432708333333,0.000195160031225605,temp
stemp_0.04_215,282.5928333333333,0.000195160031225605,temp
stemp_0.04_216,282.55699305555555,0.000195160031225605,temp
stemp_0.04_217,283.45227777777774,0.000195160031225605,temp
stemp_0.04_218,284.10401388888886,0.000195160031225605,temp
stemp_0.04_219,285.10024999999996,0.000195160031225605,temp
stemp_0.04_220,285.79879166666666,0.000195160031225605,temp
stemp_0.04_221,285.7662361111111,0.000195160031225605,temp
stemp_0.04_222,282.6405555555555,0.000195160031225605,temp
stemp_0.04_223,282.10861805555555,0.000195160031225605,temp
stemp_0.04_224,282.0749375,0.000195160031225605,temp
stemp_0.04_225,282.4388125,0.000195160031225605,temp
stemp_0.04_226,281.89397916666667,0.000195160031225605,temp
stemp_0.04_227,282.9887083333333,0.000195160031225605,temp
stemp_0.04_228,285.6069444444444,0.000195160031225605,temp
stemp_0.04_229,285.7870833333333,0.000195160031225605,temp
stemp_0.04_230,283.15277777777777,0.000195160031225605,temp
stemp_0.04_231,282.1263125,0.000195160031225605,temp
stemp_0.04_232,284.1936319444444,0.000195160031225605,temp
stemp_0.04_233,283.788375,0.000195160031225605,temp
stemp_0.04_234,284.29020833333334,0.000195160031225605,temp
stemp_0.04_235,284.3040972222222,0.000195160031225605,temp
stemp_0.04_236,281.97484027777773,0.000195160031225605,temp
stemp_0.04_237,281.1964722222222,0.000195160031225605,temp
stemp_0.04_238,282.58259027777774,0.000195160031225605,temp
stemp_0.04_239,283.24365277777775,0.000195160031225605,temp
stemp_0.04_240,283.289625,0.000195160031225605,temp
stemp_0.04_241,279.42552083333334,0.000195160031225605,temp
stemp_0.04_242,278.53279166666664,0.000195160031225605,temp
stemp_0.04_243,280.5261805555555,0.000195160031225605,temp
stemp_0.04_244,278.28584027777777,0.000195160031225605,temp
stemp_0.04_245,277.40163888888884,0.000195160031225605,temp
stemp_0.04_246,278.12122916666664,0.000195160031225605,temp
stemp_0.04_247,278.5556388888889,0.000195160031225605,temp
stemp_0.04_248,274.9896736111111,0.000195160031225605,temp
stemp_0.04_249,274.60609027777775,0.000195160031225605,temp
stemp_0.04_250,275.98144444444443,0.000195160031225605,temp
stemp_0.04_251,274.94641666666666,0.000195160031225605,temp
stemp_0.04_252,273.68626388888885,0.000195160031225605,temp
stemp_0.04_253,273.5208055555555,0.000195160031225605,temp
stemp_0.04_254,273.56491666666665,0.000195160031225605,temp
stemp_0.04_255,274.21430555555554,0.000195160031225605,temp
stemp_0.04_256,276.2223333333333,0.000195160031225605,temp
stemp_0.04_257,277.68756249999996,0.000195160031225605,temp
stemp_0.04_258,278.49368749999996,0.000195160031225605,temp
stemp_0.04_259,275.65063888888886,0.000195160031225605,temp
stemp_0.04_260,275.16724305555556,0.000195160031225605,temp
stemp_0.04_261,276.09763888888887,0.000195160031225605,temp
stemp_0.04_262,274.19938194444444,0.000195160031225605,temp
stemp_0.04_263,274.0038402777778,0.000195160031225605,temp
stemp_0.04_264,275.0047569444444,0.000195160031225605,temp
stemp_0.04_265,276.2754722222222,0.000195160031225605,temp
stemp_0.04_266,275.4686458333333,0.000195160031225605,temp
stemp_0.04_267,274.5735972222222,0.000195160031225605,temp
stemp_0.04_268,274.5127777777777,0.000195160031225605,temp
stemp_0.04_269,275.34349999999995,0.000195160031225605,temp
stemp_0.04_270,276.31006249999996,0.000195160031225605,temp
stemp_0.04_271,275.43424999999996,0.000195160031225605,temp
stemp_0.04_272,275.46827777777776,0.000195160031225605,temp
stemp_0.04_273,275.24438888888886,0.000195160031225605,temp
stemp_0.04_274,275.04742361111107,0.000195160031225605,temp
stemp_0.04_275,274.78000694444444,0.000195160031225605,temp
stemp_0.04_276,274.5184444444444,0.000195160031225605,temp
stemp_0.04_277,273.5466111111111,0.000195160031225605,temp
stemp_0.04_278,273.0759583333333,0.000195160031225605,temp
stemp_0.04_279,272.88213888888885,0.000195160031225605,temp
stemp_0.04_280,272.69385416666665,0.000195160031225605,temp
stemp_0.04_281,272.55454166666664,0.000195160031225605,temp
stemp_0.04_282,272.66335416666664,0.000195160031225605,temp
stemp_0.04_283,272.60749999999996,0.000195160031225605,temp
stemp_0.04_284,272.68263194444444,0.000195160031225605,temp
stemp_0.04_285,272.68691666666666,0.000195160031225605,temp
stemp_0.04_286,272.64438194444443,0.000195160031225605,temp
stemp_0.04_287,272.6246458333333,0.000195160031225605,temp
stemp_0.04_288,272.6758958333333,0.000195160031225605,temp
stemp_0.04_289,272.67086805555556,0.000195160031225605,temp
stemp_0.04_290,272.64536805555554,0.000195160031225605,temp
stemp_0.04_291,272.5805347222222,0.000195160031225605,temp
stemp_0.04_292,272.3753611111111,0.000195160031225605,temp
stemp_0.04_293,272.3360972222222,0.000195160031225605,temp
stemp_0.04_294,272.5313263888889,0.000195160031225605,temp
stemp_0.04_295,272.48421527777776,0.000195160031225605,temp
stemp_0.04_296,272.42216666666667,0.000195160031225605,temp
stemp_0.04_297,272.42320138888886,0.000195160031225605,temp
stemp_0.04_298,272.28081944444443,0.000195160031225605,temp
stemp_0.04_299,272.09482638888886,0.000195160031225605,temp
stemp_0.04_300,272.07624305555555,0.000195160031225605,temp
stemp_0.04_301,272.1580486111111,0.000195160031225605,temp
stemp_0.04_302,271.58437499999997,0.000195160031225605,temp
stemp_0.04_303,270.7235069444444,0.000195160031225605,temp
stemp_0.04_304,270.20188888888885,0.000195160031225605,temp
stemp_0.04_305,269.86175,0.000195160031225605,temp
stemp_0.04_306,269.5374722222222,0.000195160031225605,temp
stemp_0.04_307,269.5388263888889,0.000195160031225605,temp
stemp_0.04_308,269.1377708333333,0.000195160031225605,temp
stemp_0.04_309,268.8667222222222,0.000195160031225605,temp
stemp_0.04_310,269.7180625,0.000195160031225605,temp
stemp_0.04_311,269.78768055555554,0.000195160031225605,temp
stemp_0.04_312,269.2809722222222,0.000195160031225605,temp
stemp_0.04_313,269.1324305555555,0.000195160031225605,temp
stemp_0.04_314,267.51290277777775,0.000195160031225605,temp
stemp_0.04_315,266.8701875,0.000195160031225605,temp
stemp_0.04_316,266.5883472222222,0.000195160031225605,temp
stemp_0.04_317,266.37100694444445,0.000195160031225605,temp
stemp_0.04_318,266.52880555555555,0.000195160031225605,temp
stemp_0.04_319,266.6744236111111,0.000195160031225605,temp
stemp_0.04_320,266.51089583333334,0.000195160031225605,temp
stemp_0.04_321,266.5551805555555,0.000195160031225605,temp
stemp_0.04_322,266.5797986111111,0.000195160031225605,temp
stemp_0.04_323,266.04351388888887,0.000195160031225605,temp
stemp_0.04_324,265.95565277777774,0.000195160031225605,temp
stemp_0.04_325,266.61436805555553,0.000195160031225605,temp
stemp_0.04_326,266.2461736111111,0.000195160031225605,temp
stemp_0.04_327,267.10193055555555,0.000195160031225605,temp
stemp_0.04_328,267.11120138888884,0.000195160031225605,temp
stemp_0.04_329,266.6044513888889,0.000195160031225605,temp
stemp_0.04_330,264.9005486111111,0.000195160031225605,temp
stemp_0.04_331,263.236,0.000195160031225605,temp
stemp_0.04_332,263.55010416666664,0.000195160031225605,temp
stemp_0.04_333,262.70318749999996,0.000195160031225605,temp
stemp_0.04_334,261.8656736111111,0.000195160031225605,temp
stemp_0.04_335,261.7105208333333,0.000195160031225605,temp
stemp_0.04_336,262.77599999999995,0.000195160031225605,temp
stemp_0.04_337,262.89466666666664,0.000195160031225605,temp
stemp_0.04_338,263.7196319444444,0.000195160031225605,temp
stemp_0.04_339,263.6229448275862,0.000195160031225605,temp
stemp_0.04_340,264.4828958333333,0.000195160031225605,temp
stemp_0.04_341,264.40721527777777,0.000195160031225605,temp
stemp_0.04_342,265.59877777777774,0.000195160031225605,temp
stemp_0.04_343,265.9974236111111,0.000195160031225605,temp
stemp_0.04_344,265.35577083333334,0.000195160031225605,temp
stemp_0.04_345,265.25826388888885,0.000195160031225605,temp
stemp_0.04_346,264.98002777777776,0.000195160031225605,temp
stemp_0.04_347,264.69952083333334,0.000195160031225605,temp
stemp_0.04_348,263.29729166666664,0.000195160031225605,temp
stemp_0.04_349,263.0576527777778,0.000195160031225605,temp
stemp_0.04_350,262.48479166666664,0.000195160031225605,temp
stemp_0.04_351,262.7784444444444,0.000195160031225605,temp
stemp_0.04_352,262.3520208333333,0.000195160031225605,temp
stemp_0.04_353,263.18284027777776,0.000195160031225605,temp
stemp_0.04_354,262.8235625,0.000195160031225605,temp
stemp_0.04_355,262.16736111111106,0.000195160031225605,temp
stemp_0.04_356,261.80729166666663,0.000195160031225605,temp
stemp_0.04_357,262.0642986111111,0.000195160031225605,temp
stemp_0.04_358,262.74851388888885,0.000195160031225605,temp
stemp_0.04_359,261.46979166666665,0.000195160031225605,temp
stemp_0.04_360,259.98979166666663,0.000195160031225605,temp
stemp_0.04_361,258.8440972222222,0.000195160031225605,temp
stemp_0.04_362,258.95645833333333,0.000195160031225605,temp
stemp_0.04_363,259.1844444444444,0.000195160031225605,temp
stemp_0.04_364,259.9625,0.000195160031225605,temp
stemp_0.04_365,260.9202797202797,0.000195160031225605,temp
stemp_0.1_0,261.30118055555556,0.000195160031225605,temp
stemp_0.1_1,261.8074305555555,0.000195160031225605,temp
stemp_0.1_2,261.94930555555555,0.000195160031225605,temp
stemp_0.1_3,261.78451388888885,0.000195160031225605,temp
stemp_0.1_4,261.45881944444443,0.000195160031225605,temp
stemp_0.1_5,261.07902777777775,0.000195160031225605,temp
stemp_0.1_6,261.0947222222222,0.000195160031225605,temp
stemp_0.1_7,260.59187499999996,0.000195160031225605,temp
stemp_0.1_8,260.32638888888886,0.000195160031225605,temp
stemp_0.1_9,260.1892361111111,0.000195160031225605,temp
stemp_0.1_10,260.0965972222222,0.000195160031225605,temp
stemp_0.1_11,259.6426388888889,0.000195160031225605,temp
stemp_0.1_12,259.13652777777776,0.000195160031225605,temp
stemp_0.1_13,258.79243055555554,0.000195160031225605,temp
stemp_0.1_14,259.1473611111111,0.000195160031225605,temp
stemp_0.1_15,259.4033333333333,0.000195160031225605,temp
stemp_0.1_16,259.56611111111107,0.000195160031225605,temp
stemp_0.1_17,259.6088194444444,0.000195160031225605,temp
stemp_0.1_18,259.76326388888884,0.000195160031225605,temp
stemp_0.1_19,259.4498611111111,0.000195160031225605,temp
stemp_0.1_20,258.81263888888884,0.000195160031225605,temp
stemp_0.1_21,258.0596527777777,0.000195160031225605,temp
stemp_0.1_22,256.86715277777773,0.000195160031225605,temp
stemp_0.1_23,256.26374999999996,0.000195160031225605,temp
stemp_0.1_24,256.0759722222222,0.000195160031225605,temp
stemp_0.1_25,256.0748611111111,0.000195160031225605,temp
stemp_0.1_26,256.8855555555555,0.000195160031225605,temp
stemp_0.1_27,257.5206944444444,0.000195160031225605,temp
stemp_0.1_28,257.80062499999997,0.000195160031225605,temp
stemp_0.1_29,258.10715277777774,0.000195160031225605,temp
stemp_0.1_30,258.3543055555555,0.000195160031225605,temp
stemp_0.1_31,258.7938194444444,0.000195160031225605,temp
stemp_0.1_32,258.66749999999996,0.000195160031225605,temp
stemp_0.1_33,258.7153472222222,0.000195160031225605,temp
stemp_0.1_34,258.6239583333333,0.000195160031225605,temp
stemp_0.1_35,257.9992361111111,0.000195160031225605,temp
stemp_0.1_36,258.19076388888885,0.000195160031225605,temp
stemp_0.1_37,258.6427777777778,0.000195160031225605,temp
stemp_0.1_38,259.0565972222222,0.000195160031225605,temp
stemp_0.1_39,259.9892361111111,0.000195160031225605,temp
stemp_0.1_40,260.91041666666666,0.000195160031225605,temp
stemp_0.1_41,261.6392361111111,0.000195160031225605,temp
stemp_0.1_42,262.09875,0.000195160031225605,temp
stemp_0.1_43,261.5515277777778,0.000195160031225605,temp
stemp_0.1_44,260.78493055555555,0.000195160031225605,temp
stemp_0.1_45,260.21965277777775,0.000195160031225605,temp
stemp_0.1_46,259.9426388888889,0.000195160031225605,temp
stemp_0.1_47,260.1527083333333,0.000195160031225605,temp
stemp_0.1_48,259.6581944444444,0.000195160031225605,temp
stemp_0.1_49,258.57027777777773,0.000195160031225605,temp
stemp_0.1_50,258.8752083333333,0.000195160031225605,temp
stemp_0.1_51,260.4294444444444,0.000195160031225605,temp
stemp_0.1_52,260.7175,0.000195160031225605,temp
stemp_0.1_53,259.9317361111111,0.000195160031225605,temp
stemp_0.1_54,259.41125,0.000195160031225605,temp
stemp_0.1_55,259.93548611111106,0.000195160031225605,temp
stemp_0.1_56,260.93625,0.000195160031225605,temp
stemp_0.1_57,262.0322222222222,0.000195160031225605,temp
stemp_0.1_58,262.93748611111107,0.000195160031225605,temp
stemp_0.1_59,263.85370138888885,0.000195160031225605,temp
stemp_0.1_60,264.10175694444445,0.000195160031225605,temp
stemp_0.1_61,263.8669583333333,0.000195160031225605,temp
stemp_0.1_62,264.79757638888884,0.000195160031225605,temp
stemp_0.1_63,264.55396527777776,0.000195160031225605,temp
stemp_0.1_64,264.4133194444444,0.000195160031225605,temp
stemp_0.1_65,265.47824305555554,0.000195160031225605,temp
stemp_0.1_66,265.9881111111111,0.000195160031225605,temp
stemp_0.1_67,265.8672361111111,0.000195160031225605,temp
stemp_0.1_68,264.82893055555553,0.000195160031225605,temp
stemp_0.1_69,263.62095138888884,0.000195160031225605,temp
stemp_0.1_70,264.60940277777775,0.000195160031225605,temp
stemp_0.1_71,265.6198958333333,0.000195160031225605,temp
stemp_0.1_72,265.08005555555553,0.000195160031225605,temp
stemp_0.1_73,266.2091111111111,0.000195160031225605,temp
stemp_0.1_74,266.58445138888885,0.000195160031225605,temp
stemp_0.1_75,267.40610416666664,0.000195160031225605,temp
stemp_0.1_76,266.9739097222222,0.000195160031225605,temp
stemp_0.1_77,266.1142430555555,0.000195160031225605,temp
stemp_0.1_78,266.4906458333333,0.000195160031225605,temp
stemp_0.1_79,266.6904236111111,0.000195160031225605,temp
stemp_0.1_80,266.87618055555555,0.000195160031225605,temp
stemp_0.1_81,266.67659027777773,0.000195160031225605,temp
stemp_0.1_82,266.22000694444444,0.000195160031225605,temp
stemp_0.1_83,265.6167222222222,0.000195160031225605,temp
stemp_0.1_84,265.1334513888889,0.000195160031225605,temp
stemp_0.1_85,264.9639236111111,0.000195160031225605,temp
stemp_0.1_86,265.1522430555555,0.000195160031225605,temp
stemp_0.1_87,265.8065555555555,0.000195160031225605,temp
stemp_0.1_88,266.03275694444443,0.000195160031225605,temp
stemp_0.1_89,266.13438888888885,0.000195160031225605,temp
stemp_0.1_90,266.30007638888884,0.000195160031225605,temp
stemp_0.1_91,266.36038888888885,0.000195160031225605,temp
stemp_0.1_92,267.4763263888889,0.000195160031225605,temp
stemp_0.1_93,268.8027569444444,0.000195160031225605,temp
stemp_0.1_94,269.6416597222222,0.000195160031225605,temp
stemp_0.1_95,270.0003819444444,0.000195160031225605,temp
stemp_0.1_96,269.88713888888884,0.000195160031225605,temp
stemp_0.1_97,269.6194375,0.000195160031225605,temp
stemp_0.1_98,268.8327361111111,0.000195160031225605,temp
stemp_0.1_99,269.1917847222222,0.000195160031225605,temp
stemp_0.1_100,270.2471875,0.000195160031225605,temp
stemp_0.1_101,269.7765,0.000195160031225605,temp
